setor,produto,produto_id,serie_id,fase,unidade,periodo,inicio,preco
curgete,Curgete,1030,1030,consumo,€/kg,6,2025-05-19,1.31
curgete,Curgete,1030,1030,consumo,€/kg,7,2025-06-16,1.36
curgete,Curgete,1030,1030,consumo,€/kg,8,2025-07-14,1.35
curgete,Curgete,1030,1030,consumo,€/kg,9,2025-08-11,1.54
curgete,Curgete,1030,1030,consumo,€/kg,10,2025-09-08,1.69
curgete,Curgete,1030,1030,consumo,€/kg,11,2025-10-06,1.6
curgete,Curgete,1030,1030,consumo,€/kg,12,2025-11-03,1.58
curgete,Curgete,1030,1030,consumo,€/kg,13,2025-12-01,1.61
curgete,Curgete,1030,1030,consumo,€/kg,1,2025-12-29,2.09
curgete,Curgete,1030,1030,consumo,€/kg,2,2026-01-26,2.64
curgete,Curgete,1030,1030,consumo,€/kg,3,2026-02-23,2.09
curgete,Curgete,1030,1030,consumo,€/kg,4,2026-03-23,1.99
curgete,Curgete,1030,1030,consumo,€/kg,5,2026-04-20,1.54
curgete,Curgete,1030,1030,consumo,€/kg,6,2026-05-18,1.53
curgete,Curgete,1030,134,producao,€/kg,1,2022-01-03,1.5
curgete,Curgete,1030,134,producao,€/kg,2,2022-01-31,1.24
curgete,Curgete,1030,134,producao,€/kg,3,2022-02-28,1.2
curgete,Curgete,1030,134,producao,€/kg,4,2022-03-28,1.28
curgete,Curgete,1030,134,producao,€/kg,5,2022-04-25,0.68
curgete,Curgete,1030,134,producao,€/kg,6,2022-05-23,0.66
curgete,Curgete,1030,134,producao,€/kg,7,2022-06-20,0.61
curgete,Curgete,1030,134,producao,€/kg,8,2022-07-18,0.68
curgete,Curgete,1030,134,producao,€/kg,9,2022-08-15,0.89
curgete,Curgete,1030,134,producao,€/kg,10,2022-09-12,1.2
curgete,Curgete,1030,134,producao,€/kg,11,2022-10-10,1.22
curgete,Curgete,1030,134,producao,€/kg,12,2022-11-07,1.05
curgete,Curgete,1030,134,producao,€/kg,13,2022-12-05,1.12
curgete,Curgete,1030,134,producao,€/kg,1,2023-01-02,1.26
curgete,Curgete,1030,134,producao,€/kg,2,2023-01-30,1.34
curgete,Curgete,1030,134,producao,€/kg,3,2023-02-27,1.32
curgete,Curgete,1030,134,producao,€/kg,4,2023-03-27,0.99
curgete,Curgete,1030,134,producao,€/kg,5,2023-04-24,0.6
curgete,Curgete,1030,134,producao,€/kg,6,2023-05-22,0.67
curgete,Curgete,1030,134,producao,€/kg,7,2023-06-19,0.52
curgete,Curgete,1030,134,producao,€/kg,8,2023-07-17,0.6
curgete,Curgete,1030,134,producao,€/kg,9,2023-08-14,0.69
curgete,Curgete,1030,134,producao,€/kg,10,2023-09-11,0.69
curgete,Curgete,1030,134,producao,€/kg,11,2023-10-09,0.72
curgete,Curgete,1030,134,producao,€/kg,12,2023-11-06,0.98
curgete,Curgete,1030,134,producao,€/kg,13,2023-12-04,1.17
curgete,Curgete,1030,134,producao,€/kg,1,2024-01-01,1.47
curgete,Curgete,1030,134,producao,€/kg,2,2024-01-29,1.08
curgete,Curgete,1030,134,producao,€/kg,3,2024-02-26,0.93
curgete,Curgete,1030,134,producao,€/kg,4,2024-03-25,0.83
curgete,Curgete,1030,134,producao,€/kg,5,2024-04-22,0.92
curgete,Curgete,1030,134,producao,€/kg,6,2024-05-20,0.93
curgete,Curgete,1030,134,producao,€/kg,7,2024-06-17,0.88
curgete,Curgete,1030,134,producao,€/kg,8,2024-07-15,0.76
curgete,Curgete,1030,134,producao,€/kg,9,2024-08-12,0.46
curgete,Curgete,1030,134,producao,€/kg,10,2024-09-09,0.95
curgete,Curgete,1030,134,producao,€/kg,11,2024-10-07,1.15
curgete,Curgete,1030,134,producao,€/kg,12,2024-11-04,1.01
curgete,Curgete,1030,134,producao,€/kg,13,2024-12-02,1.11
curgete,Curgete,1030,134,producao,€/kg,1,2024-12-30,1.16
curgete,Curgete,1030,134,producao,€/kg,2,2025-01-27,1.15
curgete,Curgete,1030,134,producao,€/kg,3,2025-02-24,1.1
curgete,Curgete,1030,134,producao,€/kg,4,2025-03-24,0.92
curgete,Curgete,1030,134,producao,€/kg,5,2025-04-21,0.77
curgete,Curgete,1030,134,producao,€/kg,6,2025-05-19,0.81
curgete,Curgete,1030,134,producao,€/kg,7,2025-06-16,0.76
curgete,Curgete,1030,134,producao,€/kg,8,2025-07-14,0.79
curgete,Curgete,1030,134,producao,€/kg,9,2025-08-11,0.85
curgete,Curgete,1030,134,producao,€/kg,10,2025-09-08,1.07
curgete,Curgete,1030,134,producao,€/kg,11,2025-10-06,0.85
curgete,Curgete,1030,134,producao,€/kg,12,2025-11-03,0.86
curgete,Curgete,1030,134,producao,€/kg,13,2025-12-01,1.13
curgete,Curgete,1030,134,producao,€/kg,1,2025-12-29,1.62
curgete,Curgete,1030,134,producao,€/kg,2,2026-01-26,1.68
curgete,Curgete,1030,134,producao,€/kg,3,2026-02-23,1.34
curgete,Curgete,1030,134,producao,€/kg,4,2026-03-23,0.98
curgete,Curgete,1030,134,producao,€/kg,5,2026-04-20,0.91
curgete,Curgete,1030,134,producao,€/kg,6,2026-05-18,0.85
laranja,Laranja,1036,1036,consumo,€/kg,1,2022-01-03,0.88
laranja,Laranja,1036,1036,consumo,€/kg,2,2022-01-31,0.84
laranja,Laranja,1036,1036,consumo,€/kg,3,2022-02-28,0.83
laranja,Laranja,1036,1036,consumo,€/kg,4,2022-03-28,0.84
laranja,Laranja,1036,1036,consumo,€/kg,5,2022-04-25,0.86
laranja,Laranja,1036,1036,consumo,€/kg,6,2022-05-23,0.88
laranja,Laranja,1036,1036,consumo,€/kg,7,2022-06-20,0.94
laranja,Laranja,1036,1036,consumo,€/kg,8,2022-07-18,0.98
laranja,Laranja,1036,1036,consumo,€/kg,9,2022-08-15,1.08
laranja,Laranja,1036,1036,consumo,€/kg,10,2022-09-12,1.17
laranja,Laranja,1036,1036,consumo,€/kg,11,2022-10-10,1.43
laranja,Laranja,1036,1036,consumo,€/kg,12,2022-11-07,1.28
laranja,Laranja,1036,1036,consumo,€/kg,13,2022-12-05,1.14
laranja,Laranja,1036,1036,consumo,€/kg,1,2023-01-02,1.03
laranja,Laranja,1036,1036,consumo,€/kg,2,2023-01-30,1.08
laranja,Laranja,1036,1036,consumo,€/kg,3,2023-02-27,1.05
laranja,Laranja,1036,1036,consumo,€/kg,4,2023-03-27,1.11
laranja,Laranja,1036,1036,consumo,€/kg,5,2023-04-24,1.12
laranja,Laranja,1036,1036,consumo,€/kg,6,2023-05-22,1.23
laranja,Laranja,1036,1036,consumo,€/kg,7,2023-06-19,1.25
laranja,Laranja,1036,1036,consumo,€/kg,8,2023-07-17,1.44
laranja,Laranja,1036,1036,consumo,€/kg,9,2023-08-14,1.75
laranja,Laranja,1036,1036,consumo,€/kg,10,2023-09-11,1.81
laranja,Laranja,1036,1036,consumo,€/kg,11,2023-10-09,1.66
laranja,Laranja,1036,1036,consumo,€/kg,12,2023-11-06,1.44
laranja,Laranja,1036,1036,consumo,€/kg,13,2023-12-04,1.33
laranja,Laranja,1036,1036,consumo,€/kg,1,2024-01-01,1.35
laranja,Laranja,1036,1036,consumo,€/kg,2,2024-01-29,1.25
laranja,Laranja,1036,1036,consumo,€/kg,3,2024-02-26,1.24
laranja,Laranja,1036,1036,consumo,€/kg,4,2024-03-25,1.17
laranja,Laranja,1036,1036,consumo,€/kg,5,2024-04-22,1.19
laranja,Laranja,1036,1036,consumo,€/kg,6,2024-05-20,1.22
laranja,Laranja,1036,1036,consumo,€/kg,7,2024-06-17,1.26
laranja,Laranja,1036,1036,consumo,€/kg,8,2024-07-15,1.26
laranja,Laranja,1036,1036,consumo,€/kg,9,2024-08-12,1.36
laranja,Laranja,1036,1036,consumo,€/kg,10,2024-09-09,1.4
laranja,Laranja,1036,1036,consumo,€/kg,11,2024-10-07,1.4
laranja,Laranja,1036,1036,consumo,€/kg,12,2024-11-04,1.29
laranja,Laranja,1036,1036,consumo,€/kg,13,2024-12-02,1.31
laranja,Laranja,1036,1036,consumo,€/kg,1,2024-12-30,1.25
laranja,Laranja,1036,1036,consumo,€/kg,2,2025-01-27,1.22
laranja,Laranja,1036,1036,consumo,€/kg,3,2025-02-24,1.19
laranja,Laranja,1036,1036,consumo,€/kg,4,2025-03-24,1.14
laranja,Laranja,1036,1036,consumo,€/kg,5,2025-04-21,1.22
laranja,Laranja,1036,1036,consumo,€/kg,6,2025-05-19,1.3
laranja,Laranja,1036,1036,consumo,€/kg,7,2025-06-16,1.41
laranja,Laranja,1036,1036,consumo,€/kg,8,2025-07-14,1.46
laranja,Laranja,1036,1036,consumo,€/kg,9,2025-08-11,1.53
laranja,Laranja,1036,1036,consumo,€/kg,10,2025-09-08,1.66
laranja,Laranja,1036,1036,consumo,€/kg,11,2025-10-06,1.57
laranja,Laranja,1036,1036,consumo,€/kg,12,2025-11-03,1.41
laranja,Laranja,1036,1036,consumo,€/kg,13,2025-12-01,1.3
laranja,Laranja,1036,1036,consumo,€/kg,1,2025-12-29,1.29
laranja,Laranja,1036,1036,consumo,€/kg,2,2026-01-26,1.29
laranja,Laranja,1036,1036,consumo,€/kg,3,2026-02-23,1.32
laranja,Laranja,1036,1036,consumo,€/kg,4,2026-03-23,1.28
laranja,Laranja,1036,1036,consumo,€/kg,5,2026-04-20,1.32
laranja,Laranja,1036,1036,consumo,€/kg,6,2026-05-18,1.35
laranja,Laranja,1036,11,producao,€/kg,1,2022-01-03,0.61
laranja,Laranja,1036,11,producao,€/kg,2,2022-01-31,0.57
laranja,Laranja,1036,11,producao,€/kg,3,2022-02-28,0.53
laranja,Laranja,1036,11,producao,€/kg,4,2022-03-28,0.49
laranja,Laranja,1036,11,producao,€/kg,5,2022-04-25,0.4
laranja,Laranja,1036,11,producao,€/kg,6,2022-05-23,0.28
laranja,Laranja,1036,11,producao,€/kg,7,2022-06-20,0.31
laranja,Laranja,1036,11,producao,€/kg,8,2022-07-18,0.34
laranja,Laranja,1036,11,producao,€/kg,9,2022-08-15,0.33
laranja,Laranja,1036,11,producao,€/kg,10,2022-09-12,0.42
laranja,Laranja,1036,11,producao,€/kg,11,2022-10-10,0.45
laranja,Laranja,1036,11,producao,€/kg,12,2022-11-07,0.38
laranja,Laranja,1036,11,producao,€/kg,13,2022-12-05,0.35
laranja,Laranja,1036,11,producao,€/kg,1,2023-01-02,0.35
laranja,Laranja,1036,11,producao,€/kg,2,2023-01-30,0.35
laranja,Laranja,1036,11,producao,€/kg,3,2023-02-27,0.44
laranja,Laranja,1036,11,producao,€/kg,4,2023-03-27,0.6
laranja,Laranja,1036,11,producao,€/kg,5,2023-04-24,0.59
laranja,Laranja,1036,11,producao,€/kg,6,2023-05-22,0.57
laranja,Laranja,1036,11,producao,€/kg,7,2023-06-19,0.57
laranja,Laranja,1036,11,producao,€/kg,8,2023-07-17,0.57
laranja,Laranja,1036,11,producao,€/kg,11,2023-10-09,1.2
laranja,Laranja,1036,11,producao,€/kg,12,2023-11-06,1.15
laranja,Laranja,1036,11,producao,€/kg,13,2023-12-04,1.1
laranja,Laranja,1036,11,producao,€/kg,1,2024-01-01,1.01
laranja,Laranja,1036,11,producao,€/kg,2,2024-01-29,0.89
laranja,Laranja,1036,11,producao,€/kg,3,2024-02-26,0.78
laranja,Laranja,1036,11,producao,€/kg,4,2024-03-25,0.71
laranja,Laranja,1036,11,producao,€/kg,5,2024-04-22,0.68
laranja,Laranja,1036,11,producao,€/kg,6,2024-05-20,0.7
laranja,Laranja,1036,11,producao,€/kg,7,2024-06-17,0.64
laranja,Laranja,1036,11,producao,€/kg,8,2024-07-15,0.68
laranja,Laranja,1036,11,producao,€/kg,9,2024-08-12,0.66
laranja,Laranja,1036,11,producao,€/kg,10,2024-09-09,0.76
laranja,Laranja,1036,11,producao,€/kg,11,2024-10-07,0.76
laranja,Laranja,1036,11,producao,€/kg,12,2024-11-04,0.7
laranja,Laranja,1036,11,producao,€/kg,13,2024-12-02,0.79
laranja,Laranja,1036,11,producao,€/kg,1,2024-12-30,0.79
laranja,Laranja,1036,11,producao,€/kg,2,2025-01-27,0.82
laranja,Laranja,1036,11,producao,€/kg,3,2025-02-24,0.76
laranja,Laranja,1036,11,producao,€/kg,4,2025-03-24,0.64
laranja,Laranja,1036,11,producao,€/kg,5,2025-04-21,0.71
laranja,Laranja,1036,11,producao,€/kg,6,2025-05-19,0.87
laranja,Laranja,1036,11,producao,€/kg,7,2025-06-16,0.95
laranja,Laranja,1036,11,producao,€/kg,8,2025-07-14,0.95
laranja,Laranja,1036,11,producao,€/kg,9,2025-08-11,0.96
laranja,Laranja,1036,11,producao,€/kg,10,2025-09-08,0.95
laranja,Laranja,1036,11,producao,€/kg,11,2025-10-06,0.95
laranja,Laranja,1036,11,producao,€/kg,12,2025-11-03,0.92
laranja,Laranja,1036,11,producao,€/kg,13,2025-12-01,0.85
laranja,Laranja,1036,11,producao,€/kg,1,2025-12-29,0.82
laranja,Laranja,1036,11,producao,€/kg,2,2026-01-26,0.88
laranja,Laranja,1036,11,producao,€/kg,3,2026-02-23,0.86
laranja,Laranja,1036,11,producao,€/kg,4,2026-03-23,0.87
laranja,Laranja,1036,11,producao,€/kg,5,2026-04-20,0.87
laranja,Laranja,1036,11,producao,€/kg,6,2026-05-18,0.85
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,1,2022-01-03,0.55
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,2,2022-01-31,0.57
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,3,2022-02-28,0.58
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,4,2022-03-28,0.58
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,5,2022-04-25,0.61
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,6,2022-05-23,0.62
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,7,2022-06-20,0.64
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,8,2022-07-18,0.65
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,9,2022-08-15,0.69
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,10,2022-09-12,0.72
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,11,2022-10-10,0.8
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,12,2022-11-07,0.85
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,13,2022-12-05,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,1,2023-01-02,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,2,2023-01-30,0.9
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,3,2023-02-27,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,4,2023-03-27,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,5,2023-04-24,0.85
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,6,2023-05-22,0.85
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,7,2023-06-19,0.83
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,8,2023-07-17,0.83
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,9,2023-08-14,0.83
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,10,2023-09-11,0.81
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,11,2023-10-09,0.82
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,12,2023-11-06,0.81
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,13,2023-12-04,0.82
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,1,2024-01-01,0.84
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,2,2024-01-29,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,3,2024-02-26,0.87
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,4,2024-03-25,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,5,2024-04-22,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,6,2024-05-20,0.87
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,7,2024-06-17,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,8,2024-07-15,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,9,2024-08-12,0.87
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,10,2024-09-09,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,11,2024-10-07,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,12,2024-11-04,0.86
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,13,2024-12-02,0.87
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,1,2024-12-30,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,2,2025-01-27,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,3,2025-02-24,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,4,2025-03-24,0.88
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,5,2025-04-21,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,6,2025-05-19,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,7,2025-06-16,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,8,2025-07-14,0.9
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,9,2025-08-11,0.91
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,10,2025-09-08,0.91
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,11,2025-10-06,0.9
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,12,2025-11-03,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,13,2025-12-01,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,1,2025-12-29,0.92
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,2,2026-01-26,0.91
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,3,2026-02-23,0.91
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,4,2026-03-23,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,5,2026-04-20,0.89
laticinios-de-vaca,Leite UHT MG,1012,1012,consumo,€/l,6,2026-05-18,0.89
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,1,2022-01-03,0.36
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,2,2022-01-31,0.36
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,3,2022-02-28,0.36
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,4,2022-03-28,0.39
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,5,2022-04-25,0.4
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,6,2022-05-23,0.4
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,7,2022-06-20,0.41
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,8,2022-07-18,0.42
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,9,2022-08-15,0.44
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,10,2022-09-12,0.48
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,11,2022-10-10,0.54
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,12,2022-11-07,0.57
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,13,2022-12-05,0.57
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,1,2023-01-02,0.57
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,2,2023-01-30,0.57
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,3,2023-02-27,0.57
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,4,2023-03-27,0.56
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,5,2023-04-24,0.53
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,6,2023-05-22,0.51
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,7,2023-06-19,0.5
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,8,2023-07-17,0.48
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,9,2023-08-14,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,10,2023-09-11,0.48
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,11,2023-10-09,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,12,2023-11-06,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,13,2023-12-04,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,1,2024-01-01,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,2,2024-01-29,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,3,2024-02-26,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,4,2024-03-25,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,5,2024-04-22,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,6,2024-05-20,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,7,2024-06-17,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,8,2024-07-15,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,9,2024-08-12,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,10,2024-09-09,0.45
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,11,2024-10-07,0.46
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,12,2024-11-04,0.47
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,13,2024-12-02,0.47
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,2,2025-01-27,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,3,2025-02-24,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,4,2025-03-24,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,5,2025-04-21,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,6,2025-05-19,0.49
laticinios-de-vaca,Leite UHT MG,1012,10,producao,€/l,8,2025-07-14,0.48
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,1,2022-01-03,6.39
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,2,2022-01-31,6.65
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,3,2022-02-28,6.71
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,4,2022-03-28,6.83
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,5,2022-04-25,7.21
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,6,2022-05-23,7.49
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,7,2022-06-20,7.51
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,8,2022-07-18,7.58
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,9,2022-08-15,7.74
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,10,2022-09-12,7.93
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,11,2022-10-10,8.17
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,12,2022-11-07,8.6
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,13,2022-12-05,8.74
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,1,2023-01-02,8.78
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,2,2023-01-30,8.86
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,3,2023-02-27,8.73
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,4,2023-03-27,8.59
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,5,2023-04-24,8.29
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,6,2023-05-22,8.15
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,7,2023-06-19,8.1
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,8,2023-07-17,7.95
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,9,2023-08-14,7.9
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,10,2023-09-11,7.88
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,11,2023-10-09,7.84
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,12,2023-11-06,7.9
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,13,2023-12-04,7.86
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,1,2024-01-01,8.1
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,2,2024-01-29,8.25
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,3,2024-02-26,8.23
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,4,2024-03-25,8.34
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,5,2024-04-22,8.34
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,6,2024-05-20,8.26
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,7,2024-06-17,8.26
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,8,2024-07-15,8.26
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,9,2024-08-12,8.37
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,10,2024-09-09,8.35
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,11,2024-10-07,8.43
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,12,2024-11-04,8.44
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,13,2024-12-02,8.46
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,1,2024-12-30,8.55
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,2,2025-01-27,8.61
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,3,2025-02-24,8.75
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,4,2025-03-24,8.83
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,5,2025-04-21,8.83
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,6,2025-05-19,8.97
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,7,2025-06-16,9.05
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,8,2025-07-14,9.14
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,9,2025-08-11,9.08
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,10,2025-09-08,9.16
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,11,2025-10-06,9.02
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,12,2025-11-03,9.06
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,13,2025-12-01,9.19
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,1,2025-12-29,9.07
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,2,2026-01-26,8.94
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,3,2026-02-23,9.05
laticinios-de-vaca,Manteiga,1013,1013,consumo,€/kg,4,2026-03-23,8.98
